time,coin,stablecoin,value
2020-09-14,USDC,1,0.0
2020-09-15,USDC,1,0.0
2020-09-16,USDC,1,-0.0001000050003333
2020-09-17,USDC,1,0.0001000050003333
2020-09-18,USDC,1,0.0009995003330834
2020-09-19,USDC,1,0.0
2020-09-20,USDC,1,0.0
2020-09-21,USDC,1,0.0
2020-09-22,USDC,1,-0.0009995003330834
2020-09-23,USDC,1,0.0009995003330834
2020-09-24,USDC,1,0.0
2020-09-25,USDC,1,-0.0009995003330834
2020-09-26,USDC,1,0.0
2020-09-27,USDC,1,0.0
2020-09-28,USDC,1,0.0009995003330834
2020-09-29,USDC,1,-0.0009995003330834
2020-09-30,USDC,1,0.0
2020-10-01,USDC,1,0.0009995003330834
2020-10-02,USDC,1,-0.0009995003330834
2020-10-03,USDC,1,0.0
2020-10-04,USDC,1,0.0
2020-10-05,USDC,1,0.0009995003330834
2020-10-06,USDC,1,-0.0009995003330834
2020-10-07,USDC,1,-0.000200020002667
2020-10-08,USDC,1,0.000200020002667
2020-10-09,USDC,1,0.0
2020-10-10,USDC,1,-0.000200020002667
2020-10-11,USDC,1,0.000200020002667
2020-10-12,USDC,1,-0.000200020002667
2020-10-13,USDC,1,0.000200020002667
2020-10-14,USDC,1,0.0009995003330834
2020-10-15,USDC,1,-0.0009995003330834
2020-10-16,USDC,1,0.0
2020-10-17,USDC,1,-0.0001000050003333
2020-10-18,USDC,1,0.0001000050003333
2020-10-19,USDC,1,0.0
2020-10-20,USDC,1,-0.0001000050003333
2020-10-21,USDC,1,-0.00060024011406
2020-10-22,USDC,1,0.0007002451143934
2020-10-23,USDC,1,-0.0003000450090019
2020-10-24,USDC,1,0.0003000450090019
2020-10-25,USDC,1,-0.0001000050003333
2020-10-26,USDC,1,-0.0004001200413488
2020-10-27,USDC,1,0.0001000450203425
2020-10-28,USDC,1,0.0004000800213396
2020-10-29,USDC,1,0.0
2020-10-30,USDC,1,0.0
2020-10-31,USDC,1,0.0
2020-11-01,USDC,1,0.0
2020-11-02,USDC,1,-0.0001000050003333
2020-11-03,USDC,1,0.0001000050003333
2020-11-04,USDC,1,0.0009995003330834
2020-11-05,USDC,1,-0.0009995003330834
2020-11-06,USDC,1,-0.000200020002667
2020-11-07,USDC,1,0.0
2020-11-08,USDC,1,0.0001000150023336
2020-11-09,USDC,1,0.0001000050003333
2020-11-10,USDC,1,0.0
2020-11-11,USDC,1,0.0
2020-11-12,USDC,1,-0.000200020002667
2020-11-13,USDC,1,-0.0001000250063349
2020-11-14,USDC,1,-0.0002000800326802
2020-11-15,USDC,1,0.0005001250416822
2020-11-16,USDC,1,0.0009995003330834
2020-11-17,USDC,1,0.0
2020-11-18,USDC,1,-0.0013995803544231
2020-11-19,USDC,1,0.0004000800213396
2020-11-20,USDC,1,-0.0003000450090019
2020-11-21,USDC,1,0.0003000450090019
2020-11-22,USDC,1,-0.0009004052431641
2020-11-23,USDC,1,0.0004002802014819
2020-11-24,USDC,1,0.0005001250416822
2020-11-25,USDC,1,-0.0004000800213396
2020-11-26,USDC,1,0.0013995803544231
2020-11-27,USDC,1,0.0
2020-11-28,USDC,1,-0.0009995003330834
2020-11-29,USDC,1,0.0
2020-11-30,USDC,1,-0.0001000050003333
2020-12-01,USDC,1,0.0010995053334167
2020-12-02,USDC,1,-0.0011995203357504
2020-12-03,USDC,1,0.000200020002667
2020-12-04,USDC,1,-0.0001000050003333
2020-12-05,USDC,1,0.0
2020-12-06,USDC,1,0.0001000050003333
2020-12-07,USDC,1,0.0
2020-12-08,USDC,1,0.0
2020-12-09,USDC,1,-0.0001000050003333
2020-12-10,USDC,1,0.0001000050003333
2020-12-11,USDC,1,0.0
2020-12-12,USDC,1,0.0009995003330834
2020-12-13,USDC,1,-0.0010995053334167
2020-12-14,USDC,1,0.0001000050003333
2020-12-15,USDC,1,0.0
2020-12-16,USDC,1,-0.0009004052431641
2020-12-17,USDC,1,-0.001201802848706
2020-12-18,USDC,1,0.0015020280198377
2020-12-19,USDC,1,0.0004001600693654
2020-12-20,USDC,1,-0.0006003001681021
2020-12-21,USDC,1,0.0008003201707691
2020-12-22,USDC,1,0.0
2020-12-23,USDC,1,0.0
2020-12-24,USDC,1,0.0
2020-12-25,USDC,1,0.0
2020-12-26,USDC,1,-0.0005001250416822
2020-12-27,USDC,1,0.0014996253747656
2020-12-28,USDC,1,-0.0011995203357504
2020-12-29,USDC,1,0.000200020002667
2020-12-30,USDC,1,0.0009995003330834
2020-12-31,USDC,1,-0.0009995003330834
2021-01-01,USDC,1,-0.0001000050003333
2021-01-02,USDC,1,-0.0002000400086686
2021-01-03,USDC,1,0.002298047671675
2021-01-04,USDC,1,-0.0020980076630064
2021-01-05,USDC,1,0.0001000050003333
2021-01-06,USDC,1,0.0
2021-01-07,USDC,1,0.0
2021-01-08,USDC,1,0.0
2021-01-09,USDC,1,0.0
2021-01-10,USDC,1,-0.000200020002667
2021-01-11,USDC,1,0.0011995203357504
2021-01-12,USDC,1,0.0
2021-01-13,USDC,1,-0.0012995453420854
2021-01-14,USDC,1,0.0003000450090019
2021-01-15,USDC,1,-0.0007002451143934
2021-01-16,USDC,1,0.0004002001053914
2021-01-17,USDC,1,0.0003000450090019
2021-01-18,USDC,1,-0.000200020002667
2021-01-19,USDC,1,0.000200020002667
2021-01-20,USDC,1,0.0
2021-01-21,USDC,1,0.0009995003330834
2021-01-22,USDC,1,-0.0014996253747656
2021-01-23,USDC,1,0.0005001250416822
2021-01-24,USDC,1,0.0
2021-01-25,USDC,1,0.0
2021-01-26,USDC,1,-0.000200020002667
2021-01-27,USDC,1,0.000200020002667
2021-01-28,USDC,1,0.0009995003330834
2021-01-29,USDC,1,-0.0025006264593505
2021-01-30,USDC,1,0.0025006264593505
2021-01-31,USDC,1,-0.0009995003330834
2021-02-01,USDC,1,0.0
2021-02-02,USDC,1,0.0
2021-02-03,USDC,1,0.0
2021-02-04,USDC,1,-0.0006001800720324
2021-02-05,USDC,1,0.0005001750716991
2021-02-06,USDC,1,-0.0003000750210063
2021-02-07,USDC,1,0.0001000350123376
2021-02-08,USDC,1,0.0003000450090019
2021-02-09,USDC,1,-0.0004000800213396
2021-02-10,USDC,1,0.0
2021-02-11,USDC,1,0.0002000600186726
2021-02-12,USDC,1,-0.0001000250063349
2021-02-13,USDC,1,0.0003000450090019
2021-02-14,USDC,1,-0.0004000800213396
2021-02-15,USDC,1,0.0004000800213396
2021-02-16,USDC,1,-0.0003000450090019
2021-02-17,USDC,1,0.0003000450090019
2021-02-18,USDC,1,0.0
2021-02-19,USDC,1,0.0
2021-02-20,USDC,1,-0.001501126126267
2021-02-21,USDC,1,0.0011010461049274
2021-02-22,USDC,1,0.0004000800213396
2021-02-23,USDC,1,-0.0003000450090019
2021-02-24,USDC,1,0.0003000450090019
2021-02-25,USDC,1,0.0
2021-02-26,USDC,1,-0.001100605444033
2021-02-27,USDC,1,0.0021001057771164
2021-02-28,USDC,1,0.0009985023295896
2021-03-01,USDC,1,-0.002298047671675
2021-03-02,USDC,1,0.0012995453420854
2021-03-03,USDC,1,-0.0018999055762475
2021-03-04,USDC,1,0.0008004002428308
2021-03-05,USDC,1,0.0
2021-03-06,USDC,1,0.0001000050003333
2021-03-07,USDC,1,-0.0009004052431641
2021-03-08,USDC,1,0.0018999055762475
2021-03-09,USDC,1,0.0
2021-03-10,USDC,1,-0.0009995003330834
2021-03-11,USDC,1,0.0009995003330834
2021-03-12,USDC,1,-0.0009995003330834
2021-03-13,USDC,1,-0.000200020002667
2021-03-14,USDC,1,-0.0005002251117263
2021-03-15,USDC,1,0.0016997454474768
2021-03-16,USDC,1,-0.0009995003330834
2021-03-17,USDC,1,0.0
2021-03-18,USDC,1,-0.0001000050003333
2021-03-19,USDC,1,-0.0004001200413488
2021-03-20,USDC,1,0.0005001250416822
2021-03-21,USDC,1,0.0
2021-03-22,USDC,1,-0.0001000050003333
2021-03-23,USDC,1,0.0
2021-03-24,USDC,1,-0.0002000400086686
2021-03-25,USDC,1,0.0002000400086686
2021-03-26,USDC,1,-0.0002000400086686
2021-03-27,USDC,1,0.0003000450090019
2021-03-28,USDC,1,0.0
2021-03-29,USDC,1,0.0
2021-03-30,USDC,1,0.0
2021-03-31,USDC,1,0.0
2021-04-01,USDC,1,0.0
2021-04-02,USDC,1,0.0
2021-04-03,USDC,1,-0.0001000050003333
2021-04-04,USDC,1,0.0001000050003333
2021-04-05,USDC,1,0.0
2021-04-06,USDC,1,0.0
2021-04-07,USDC,1,0.0
2021-04-08,USDC,1,0.0
2021-04-09,USDC,1,0.0
2021-04-10,USDC,1,0.0009995003330834
2021-04-11,USDC,1,-0.0009995003330834
2021-04-12,USDC,1,0.0
2021-04-13,USDC,1,-0.0003000450090019
2021-04-14,USDC,1,0.0003000450090019
2021-04-15,USDC,1,0.0
2021-04-16,USDC,1,0.0
2021-04-17,USDC,1,-0.0005001250416822
2021-04-18,USDC,1,0.0005001250416822
2021-04-19,USDC,1,-0.0008003201707691
2021-04-20,USDC,1,0.0007003151704358
2021-04-21,USDC,1,-0.0002000400086686
2021-04-22,USDC,1,-0.0003001350630304
2021-04-23,USDC,1,0.0015996804051158
2021-04-24,USDC,1,-0.0009995003330834
2020-08-22,USDT,1,0.000200020002667
2020-08-23,USDT,1,0.0
2020-08-24,USDT,1,0.0
2020-08-25,USDT,1,0.0009995003330834
2020-08-26,USDT,1,-0.0009995003330834
2020-08-27,USDT,1,0.0
2020-08-28,USDT,1,0.0009995003330834
2020-08-29,USDT,1,0.0
2020-08-30,USDT,1,-0.0009995003330834
2020-08-31,USDT,1,0.0009995003330834
2020-09-01,USDT,1,-0.0009995003330834
2020-09-02,USDT,1,0.0009995003330834
2020-09-03,USDT,1,0.0019960086467149
2020-09-04,USDT,1,-0.0009975063171253
2020-09-05,USDT,1,-0.001998002662673
2020-09-06,USDT,1,0.0
2020-09-07,USDT,1,0.0009995003330834
2020-09-08,USDT,1,-0.0009995003330834
2020-09-09,USDT,1,0.0009995003330834
2020-09-10,USDT,1,0.0
2020-09-11,USDT,1,0.0
2020-09-12,USDT,1,0.0
2020-09-13,USDT,1,-0.0009995003330834
2020-09-14,USDT,1,0.0009995003330834
2020-09-15,USDT,1,-0.0009995003330834
2020-09-16,USDT,1,0.0
2020-09-17,USDT,1,0.0009995003330834
2020-09-18,USDT,1,0.0
2020-09-19,USDT,1,-0.0009995003330834
2020-09-20,USDT,1,0.0
2020-09-21,USDT,1,0.0
2020-09-22,USDT,1,0.0009995003330834
2020-09-23,USDT,1,-0.0011995203357504
2020-09-24,USDT,1,0.0011995203357504
2020-09-25,USDT,1,0.0
2020-09-26,USDT,1,0.0
2020-09-27,USDT,1,0.0
2020-09-28,USDT,1,-0.0009995003330834
2020-09-29,USDT,1,0.0
2020-09-30,USDT,1,0.0
2020-10-01,USDT,1,0.0
2020-10-02,USDT,1,0.0009995003330834
2020-10-03,USDT,1,0.0
2020-10-04,USDT,1,0.0
2020-10-05,USDT,1,-0.0009995003330834
2020-10-06,USDT,1,0.0
2020-10-07,USDT,1,0.0009995003330834
2020-10-08,USDT,1,-0.0009995003330834
2020-10-09,USDT,1,0.0009995003330834
2020-10-10,USDT,1,0.0
2020-10-11,USDT,1,0.0
2020-10-12,USDT,1,0.0
2020-10-13,USDT,1,0.0
2020-10-14,USDT,1,0.0
2020-10-15,USDT,1,-0.0009995003330834
2020-10-16,USDT,1,0.0009995003330834
2020-10-17,USDT,1,0.0
2020-10-18,USDT,1,0.0
2020-10-19,USDT,1,0.0
2020-10-20,USDT,1,0.0
2020-10-21,USDT,1,0.0009985023295896
2020-10-22,USDT,1,0.0
2020-10-23,USDT,1,-0.0009985023295896
2020-10-24,USDT,1,0.0
2020-10-25,USDT,1,0.0
2020-10-26,USDT,1,0.0009985023295896
2020-10-27,USDT,1,-0.001998002662673
2020-10-28,USDT,1,0.0009995003330834
2020-10-29,USDT,1,0.0
2020-10-30,USDT,1,0.0
2020-10-31,USDT,1,0.0009985023295896
2020-11-01,USDT,1,0.0
2020-11-02,USDT,1,0.0
2020-11-03,USDT,1,-0.0009985023295896
2020-11-04,USDT,1,0.0009985023295896
2020-11-05,USDT,1,-0.0009985023295896
2020-11-06,USDT,1,0.0009985023295896
2020-11-07,USDT,1,-0.0009985023295896
2020-11-08,USDT,1,0.0
2020-11-09,USDT,1,0.0
2020-11-10,USDT,1,0.0009985023295896
2020-11-11,USDT,1,0.0
2020-11-12,USDT,1,-0.0009985023295896
2020-11-13,USDT,1,0.0
2020-11-14,USDT,1,0.0
2020-11-15,USDT,1,0.0009985023295896
2020-11-16,USDT,1,-0.0009985023295896
2020-11-17,USDT,1,0.0
2020-11-18,USDT,1,0.0
2020-11-19,USDT,1,0.0
2020-11-20,USDT,1,0.0
2020-11-21,USDT,1,0.0
2020-11-22,USDT,1,0.0
2020-11-23,USDT,1,0.0
2020-11-24,USDT,1,0.0
2020-11-25,USDT,1,-0.0009995003330834
2020-11-26,USDT,1,0.001998002662673
2020-11-27,USDT,1,-0.0009985023295896
2020-11-28,USDT,1,0.0
2020-11-29,USDT,1,0.0
2020-11-30,USDT,1,-0.0012995453420854
2020-12-01,USDT,1,0.0012995453420854
2020-12-02,USDT,1,0.0
2020-12-03,USDT,1,0.0
2020-12-04,USDT,1,0.0
2020-12-05,USDT,1,-0.0009995003330834
2020-12-06,USDT,1,0.0009995003330834
2020-12-07,USDT,1,0.0
2020-12-08,USDT,1,-0.0010995053334167
2020-12-09,USDT,1,0.0001000050003333
2020-12-10,USDT,1,0.0
2020-12-11,USDT,1,0.0
2020-12-12,USDT,1,0.0009995003330834
2020-12-13,USDT,1,-0.0013995803544231
2020-12-14,USDT,1,0.0004000800213396
2020-12-15,USDT,1,0.0009995003330834
2020-12-16,USDT,1,0.0
2020-12-17,USDT,1,0.0
2020-12-18,USDT,1,0.0
2020-12-19,USDT,1,0.0
2020-12-20,USDT,1,-0.0010995053334167
2020-12-21,USDT,1,0.0001000050003333
2020-12-22,USDT,1,0.0
2020-12-23,USDT,1,0.0
2020-12-24,USDT,1,-0.000200020002667
2020-12-25,USDT,1,0.000200020002667
2020-12-26,USDT,1,-0.0014009809156281
2020-12-27,USDT,1,0.0002002603391092
2020-12-28,USDT,1,-0.0001001251565291
2020-12-29,USDT,1,0.0005005255622789
2020-12-30,USDT,1,0.0017998205038525
2020-12-31,USDT,1,0.0009985023295896
2021-01-01,USDT,1,0.0
2021-01-02,USDT,1,-0.0009985023295896
2021-01-03,USDT,1,0.0009985023295896
2021-01-04,USDT,1,-0.0009985023295896
2021-01-05,USDT,1,0.0019960086467149
2021-01-06,USDT,1,0.0
2021-01-07,USDT,1,-0.0019960086467149
2021-01-08,USDT,1,0.0
2021-01-09,USDT,1,0.002992520936454
2021-01-10,USDT,1,-0.002992520936454
2021-01-11,USDT,1,0.0009985023295896
2021-01-12,USDT,1,-0.001998002662673
2021-01-13,USDT,1,0.0
2021-01-14,USDT,1,-0.0004000800213396
2021-01-15,USDT,1,0.0013995803544231
2021-01-16,USDT,1,0.0
2021-01-17,USDT,1,-0.0009995003330834
2021-01-18,USDT,1,0.0
2021-01-19,USDT,1,-0.0009004052431641
2021-01-20,USDT,1,0.0018999055762475
2021-01-21,USDT,1,-0.0013995803544231
2021-01-22,USDT,1,0.0013995803544231
2021-01-23,USDT,1,0.0
2021-01-24,USDT,1,0.0
2021-01-25,USDT,1,-0.0009995003330834
2021-01-26,USDT,1,0.0009995003330834
2021-01-27,USDT,1,0.0009985023295896
2021-01-28,USDT,1,0.0009975063171253
2021-01-29,USDT,1,-0.0029955089797983
2021-01-30,USDT,1,0.001998002662673
2021-01-31,USDT,1,-0.0009985023295896
2021-02-01,USDT,1,-0.0009995003330834
2021-02-02,USDT,1,0.0009995003330834
2021-02-03,USDT,1,0.0009985023295896
2021-02-04,USDT,1,-0.0009985023295896
2021-02-05,USDT,1,0.0
2021-02-06,USDT,1,0.0009985023295896
2021-02-07,USDT,1,0.0
2021-02-08,USDT,1,-0.0009985023295896
2021-02-09,USDT,1,0.0009985023295896
2021-02-10,USDT,1,-0.0009985023295896
2021-02-11,USDT,1,0.0
2021-02-12,USDT,1,0.0019960086467149
2021-02-13,USDT,1,-0.0009975063171253
2021-02-14,USDT,1,-0.0009985023295896
2021-02-15,USDT,1,0.0
2021-02-16,USDT,1,-0.0009995003330834
2021-02-17,USDT,1,0.0009995003330834
2021-02-18,USDT,1,0.0
2021-02-19,USDT,1,0.0
2021-02-20,USDT,1,0.0
2021-02-21,USDT,1,0.0
2021-02-22,USDT,1,-0.0009995003330834
2021-02-23,USDT,1,-0.000200020002667
2021-02-24,USDT,1,0.0011995203357504
2021-02-25,USDT,1,-0.0010995053334167
2021-02-26,USDT,1,0.0001000050003333
2021-02-27,USDT,1,0.001998002662673
2021-02-28,USDT,1,0.0
2021-03-01,USDT,1,-0.0009985023295896
2021-03-02,USDT,1,0.0
2021-03-03,USDT,1,0.0
2021-03-04,USDT,1,-0.0010995053334167
2021-03-05,USDT,1,0.0001000050003333
2021-03-06,USDT,1,0.0009995003330834
2021-03-07,USDT,1,-0.0009995003330834
2021-03-08,USDT,1,0.0009995003330834
2021-03-09,USDT,1,0.0
2021-03-10,USDT,1,0.0
2021-03-11,USDT,1,-0.0009995003330834
2021-03-12,USDT,1,0.0
2021-03-13,USDT,1,0.0
2021-03-14,USDT,1,0.0
2021-03-15,USDT,1,0.0009995003330834
2021-03-16,USDT,1,-0.0009995003330834
2021-03-17,USDT,1,0.0
2021-03-18,USDT,1,-0.0001000050003333
2021-03-19,USDT,1,0.0001000050003333
2021-03-20,USDT,1,-0.000200020002667
2021-03-21,USDT,1,0.000200020002667
2021-03-22,USDT,1,0.0
2021-03-23,USDT,1,0.0
2021-03-24,USDT,1,0.0
2021-03-25,USDT,1,0.0009995003330834
2021-03-26,USDT,1,0.0
2021-03-27,USDT,1,-0.0009995003330834
2021-03-28,USDT,1,0.0
2021-03-29,USDT,1,0.0
2021-03-30,USDT,1,0.0009995003330834
2021-03-31,USDT,1,0.0
2021-04-01,USDT,1,-0.0009995003330834
2021-04-02,USDT,1,0.0
2021-04-03,USDT,1,0.0
2021-04-04,USDT,1,0.0
2021-04-05,USDT,1,0.0
2021-04-06,USDT,1,0.0
2021-04-07,USDT,1,-0.0001000050003333
2021-04-08,USDT,1,0.0001000050003333
2021-04-09,USDT,1,-0.0004000800213396
2021-04-10,USDT,1,0.0004000800213396
2021-04-11,USDT,1,-0.0003000450090019
2021-04-12,USDT,1,0.0001000250063349
2021-04-13,USDT,1,0.0
2021-04-14,USDT,1,0.000200020002667
2021-04-15,USDT,1,0.0009995003330834
2021-04-16,USDT,1,0.0
2021-04-17,USDT,1,0.0
2021-04-18,USDT,1,0.0009985023295896
2021-04-19,USDT,1,-0.0009985023295896
2021-04-20,USDT,1,0.0
2021-04-21,USDT,1,-0.0009995003330834
2021-04-22,USDT,1,0.0
2021-04-23,USDT,1,0.0009995003330834
2021-04-24,USDT,1,0.0
2020-08-22,VET,0,0.0110498361865847
2020-08-23,VET,0,-0.0222231367847101
2020-08-24,VET,0,0.0222231367847101
2020-08-25,VET,0,-0.0741079721537217
2020-08-26,VET,0,0.0175957618903793
2020-08-27,VET,0,-0.0723206615796261
2020-08-28,VET,0,0.0185763855729357
2020-08-29,VET,0,0.0302137785964964
2020-08-30,VET,0,0.0176995770994015
2020-08-31,VET,0,0.0173917427118688
2020-09-01,VET,0,-0.0291565842914556
2020-09-02,VET,0,-0.0547248996892469
2020-09-03,VET,0,-0.25489224962879
2020-09-04,VET,0,0.14256306465487
2020-09-05,VET,0,-0.15882358552665
2020-09-06,VET,0,0.0081633106391603
2020-09-07,VET,0,-0.0081633106391603
2020-09-08,VET,0,-0.0082304991365154
2020-09-09,VET,0,0.0562397183228756
2020-09-10,VET,0,0.0155041865359653
2020-09-11,VET,0,0.0228146777661715
2020-09-12,VET,0,0.0074906717291574
2020-09-13,VET,0,-0.0458095360312942
2020-09-14,VET,0,0.007782140442055
2020-09-15,VET,0,-0.0156253179030807
2020-09-16,VET,0,-0.0158733491562897
2020-09-17,VET,0,0.0843411484337508
2020-09-18,VET,0,0.0571584138399484
2020-09-19,VET,0,0.0606246218164346
2020-09-20,VET,0,-0.0537041789718611
2020-09-21,VET,0,-0.140451835469096
2020-09-22,VET,0,-0.0160003413464409
2020-09-23,VET,0,-0.0840831172105414
2020-09-24,VET,0,0.0759859069779214
2020-09-25,VET,0,0.0476280489892549
2020-09-26,VET,0,-0.007782140442055
2020-09-27,VET,0,-0.0078431774610257
2020-09-28,VET,0,0.0
2020-09-29,VET,0,0.0386148361277794
2020-09-30,VET,0,0.022472855852059
2020-10-01,VET,0,-0.0532445145188127
2020-10-02,VET,0,-0.0729067708080873
2020-10-03,VET,0,-0.0084388686458645
2020-10-04,VET,0,-0.0085106896679088
2020-10-05,VET,0,-0.0259754864032606
2020-10-06,VET,0,-0.112206508165817
2020-10-07,VET,0,0.0945069310664151
2020-10-08,VET,0,-0.0180185055026776
2020-10-09,VET,0,0.0444517625708336
2020-10-10,VET,0,-0.0175443096509094
2020-10-11,VET,0,0.0088106296821548
2020-10-12,VET,0,0.0087336799687545
2020-10-13,VET,0,0.0
2020-10-14,VET,0,-0.026433257068156
2020-10-15,VET,0,-0.0180185055026776
2020-10-16,VET,0,-0.0370412716803497
2020-10-17,VET,0,0.0279087881170765
2020-10-18,VET,0,0.0708260525686129
2020-10-19,VET,0,-0.0259754864032606
2020-10-20,VET,0,-0.0633696139325899
2020-10-21,VET,0,0.0633696139325899
2020-10-22,VET,0,0.0595920972022457
2020-10-23,VET,0,0.0082304991365154
2020-10-24,VET,0,0.0
2020-10-25,VET,0,-0.0333364202675916
2020-10-26,VET,0,-0.0344861760711694
2020-10-27,VET,0,-0.0088106296821548
2020-10-28,VET,0,-0.054558984250435
2020-10-29,VET,0,-0.0478560211776342
2020-10-30,VET,0,-0.0098522964430118
2020-10-31,VET,0,-0.0200006667066699
2020-11-01,VET,0,0.0588405000229333
2020-11-02,VET,0,-0.0388398333162634
2020-11-03,VET,0,-0.0830588026738068
2020-11-04,VET,0,0.011233068102551
2020-11-05,VET,0,0.031416196233379
2020-11-06,VET,0,0.152676840208958
2020-11-07,VET,0,-0.0829969195709683
2020-11-08,VET,0,0.0651393021709614
2020-11-09,VET,0,-0.0090498355199173
2020-11-10,VET,0,0.0531098253139479
2020-11-11,VET,0,-0.0173917427118688
2020-11-12,VET,0,-0.0633696139325899
2020-11-13,VET,0,0.0978557900037593
2020-11-14,VET,0,-0.0432968057533243
2020-11-15,VET,0,-0.0269074529199242
2020-11-16,VET,0,0.0357180826020791
2020-11-17,VET,0,0.0840831172105414
2020-11-18,VET,0,-0.049596941139372
2020-11-19,VET,0,-0.0170944333593006
2020-11-20,VET,0,0.0339015516756813
2020-11-21,VET,0,0.195429712746694
2020-11-22,VET,0,-0.0484475223980487
2020-11-23,VET,0,0.14444286838197
2020-11-24,VET,0,0.002487563471802
2020-11-25,VET,0,0.0305834233720805
2020-11-26,VET,0,-0.128381166648207
2020-11-27,VET,0,-0.0068728792877621
2020-11-28,VET,0,0.0602188599930553
2020-11-29,VET,0,-0.0130720815673531
2020-11-30,VET,0,0.0512932943875501
2020-12-01,VET,0,-0.0779615414697119
2020-12-02,VET,0,0.108126955801438
2020-12-03,VET,0,0.0479523649322262
2020-12-04,VET,0,-0.0970457891494716
2020-12-05,VET,0,0.107968576676249
2020-12-06,VET,0,-0.0167199052111036
2020-12-07,VET,0,0.0565122102633424
2020-12-08,VET,0,-0.110256486270033
2020-12-09,VET,0,0.0302137785964964
2020-12-10,VET,0,-0.0487901641694322
2020-12-11,VET,0,-0.0317486983145798
2020-12-12,VET,0,0.0625203569813335
2020-12-13,VET,0,0.0
2020-12-14,VET,0,-0.012195273093818
2020-12-15,VET,0,0.012195273093818
2020-12-16,VET,0,0.0467679187886647
2020-12-17,VET,0,-0.0110498361865847
2020-12-18,VET,0,0.0231224174208542
2020-12-19,VET,0,-0.0057306747089853
2020-12-20,VET,0,-0.0591888713903304
2020-12-21,VET,0,-0.0500104205746617
2020-12-22,VET,0,0.0190481949706944
2020-12-23,VET,0,-0.178555073998478
2020-12-24,VET,0,0.113597177723705
2020-12-25,VET,0,-0.0203396842371228
2020-12-26,VET,0,0.116259806115862
2020-12-27,VET,0,0.0060790460763815
2020-12-28,VET,0,0.192871767689108
2020-12-29,VET,0,0.048290289127781
2020-12-30,VET,0,-0.0388398333162643
2020-12-31,VET,0,-0.0718257345712554
2021-01-01,VET,0,0.0210534091978323
2021-01-02,VET,0,0.0408219945202553
2021-01-03,VET,0,0.273075920062419
2021-01-04,VET,0,-0.0705433226523331
2021-01-05,VET,0,0.133939639211127
2021-01-06,VET,0,0.0920581444179476
2021-01-07,VET,0,-0.0673655318275763
2021-01-08,VET,0,-0.0536801494636236
2021-01-09,VET,0,0.0640788566845223
2021-01-10,VET,0,-0.0640788566845223
2021-01-11,VET,0,-0.104952102337875
2021-01-12,VET,0,-0.0671279604038828
2021-01-13,VET,0,0.134622500206858
2021-01-14,VET,0,-0.0192684188658774
2021-01-15,VET,0,-0.011741817876683
2021-01-16,VET,0,0.0573771125833025
2021-01-17,VET,0,0.0110906866941582
2021-01-18,VET,0,0.117783035656383
2021-01-19,VET,0,-0.0468312996840989
2021-01-20,VET,0,0.166790614763078
2021-01-21,VET,0,-0.20875481386211
2021-01-22,VET,0,0.114603382739003
2021-01-23,VET,0,-0.0422827211593773
2021-01-24,VET,0,0.0197374828383214
2021-01-25,VET,0,-0.0297542610817927
2021-01-26,VET,0,-0.0135137191667232
2021-01-27,VET,0,-0.103849941352459
2021-01-28,VET,0,0.0297419691987377
2021-01-29,VET,0,0.0181493185056771
2021-01-30,VET,0,-0.0366341331797804
2021-01-31,VET,0,-0.0536527134923199
2021-02-01,VET,0,0.149641089321283
2021-02-02,VET,0,-0.0450682854017064
2021-02-03,VET,0,0.0382655380789538
2021-02-04,VET,0,-0.0525514953264303
2021-02-05,VET,0,0.146619824614126
2021-02-06,VET,0,-0.0704584636485617
2021-02-07,VET,0,-0.0273711967961319
2021-02-08,VET,0,0.0733001286845316
2021-02-09,VET,0,0.122406382930815
2021-02-10,VET,0,0.0084151969252848
2021-02-11,VET,0,0.171556182523716
2021-02-12,VET,0,0.248880095145819
2021-02-13,VET,0,0.0089490141562813
2021-02-14,VET,0,-0.0484265939054747
2021-02-15,VET,0,-0.0233623908575042
2021-02-16,VET,0,-0.0376201194208479
2021-02-17,VET,0,0.0417140914124752
2021-02-18,VET,0,0.0603957102897401
2021-02-19,VET,0,-0.0166208812360407
2021-02-20,VET,0,-0.0001862370803404
2021-02-21,VET,0,0.0239245860852448
2021-02-22,VET,0,-0.0913355468528807
2021-02-23,VET,0,-0.171265152182445
2021-02-24,VET,0,0.0143211744495741
2021-02-25,VET,0,-0.0901950791375543
2021-02-26,VET,0,0.0050890695074712
2021-02-27,VET,0,0.0398062504004195
2021-02-28,VET,0,-0.0271957428084901
2021-03-01,VET,0,0.137907767224322
2021-03-02,VET,0,-0.0423697710390134
2021-03-03,VET,0,0.18497558678786
2021-03-04,VET,0,-0.0488848297632924
2021-03-05,VET,0,0.0353517918154296
2021-03-06,VET,0,0.0207015274264757
2021-03-07,VET,0,0.0601822418047964
2021-03-08,VET,0,0.143218830780212
2021-03-09,VET,0,-0.0107942451308802
2021-03-10,VET,0,-0.0474654605814497
2021-03-11,VET,0,0.0917419465856377
2021-03-12,VET,0,-0.0273660138558713
2021-03-13,VET,0,0.0300322870988747
2021-03-14,VET,0,-0.0209275201059556
2021-03-15,VET,0,0.175500764908866
2021-03-16,VET,0,-0.057382102466315
2021-03-17,VET,0,0.0264916154469765
2021-03-18,VET,0,0.0142766863566828
